"","Assay","time_contrast","estimate","SE","df","t.ratio","p","q"
"1398","PDGFB","week52 - week24",0.0402181818181807,0.114965268725405,82,0.349828972385059,0.727363962738571,0.954091476599915
"1399","NXPH3","week24 - week0",0.134826839826839,0.200897495504827,82,0.6711225517672,0.504028593237521,0.920626399316496
"1400","NXPH3","week52 - week0",0.0236313852813847,0.200897495504827,82,0.117629068605372,0.90664922212197,0.989292669723712
"1401","NXPH3","week52 - week24",-0.111195454545454,0.200897495504827,82,-0.553493483161828,0.581431612168968,0.910484685798641
"1402","SMOC2","week24 - week0",-0.287796320346322,0.15266433696793,82,-1.88515750346316,0.0629505638696745,0.728787311252389
"1403","SMOC2","week52 - week0",-0.27208116883117,0.15266433696793,82,-1.78221825892661,0.0784152936250514,0.578213781275631
"1404","SMOC2","week52 - week24",0.0157151515151516,0.15266433696793,82,0.102939244536547,0.918262521832603,0.974319245549128
"1405","GMPR","week24 - week0",0.296785930735929,0.403301962824231,82,0.735890122273655,0.463897426449004,0.89117137186256
"1406","GMPR","week52 - week0",0.0919153679653676,0.403301962824231,82,0.227907068246595,0.820285821592529,0.989292669723712
"1407","GMPR","week52 - week24",-0.204870562770561,0.403301962824231,82,-0.50798305402706,0.612829006167664,0.916473752585181
"1408","PARP1","week24 - week0",-0.407185064935066,0.376279015098165,82,-1.08213599110447,0.282364139517759,0.853267848645464
"1409","PARP1","week52 - week0",-0.0602266233766236,0.376279015098164,82,-0.160058416653694,0.873228682970632,0.989292669723712
"1410","PARP1","week52 - week24",0.346958441558443,0.376279015098165,82,0.922077574450777,0.359193195103165,0.821359378462206
"1411","BTD","week24 - week0",-0.0135097402597404,0.235126598367397,82,-0.0574573032296023,0.954320699189122,0.994695336947633
"1412","BTD","week52 - week0",-0.318230086580087,0.235126598367397,82,-1.35344146000376,0.179633848535957,0.816048997141891
"1413","BTD","week52 - week24",-0.304720346320347,0.235126598367397,82,-1.29598415677416,0.198616889520081,0.821359378462206
"1414","FGF16","week24 - week0",0.994555844155842,0.627717420894702,82,1.58440057747366,0.116951888189127,0.817190982494432
"1415","FGF16","week52 - week0",0.670800649350648,0.627717420894701,82,1.06863475032211,0.288370105103807,0.902742473418827
"1416","FGF16","week52 - week24",-0.323755194805194,0.627717420894701,82,-0.515765827151551,0.607405856134068,0.916473752585181
"1417","CLEC4G","week24 - week0",-0.090341991341992,0.168111755052422,82,-0.537392470347008,0.592451911463172,0.939634152089483
"1418","CLEC4G","week52 - week0",-0.0588833333333351,0.168111755052422,82,-0.350263033747841,0.727039432445218,0.989292669723712
"1419","CLEC4G","week52 - week24",0.0314586580086568,0.168111755052422,82,0.187129436599167,0.85202138387372,0.970683670495244
"1420","UBXN1","week24 - week0",-0.520437229437231,0.371265070075067,82,-1.40179422031812,0.164750680822027,0.836903694877573
"1421","UBXN1","week52 - week0",-0.193799567099567,0.371265070075067,82,-0.521997846606961,0.603079085172788,0.989292669723712
"1422","UBXN1","week52 - week24",0.326637662337663,0.371265070075067,82,0.879796373711159,0.381540748313394,0.833906425954423
"1423","IL13","week24 - week0",-0.740886363636364,0.303254725652042,82,-2.44311564162224,0.0167083046603314,0.566092169081432
"1424","IL13","week52 - week0",-0.434515151515154,0.303254725652042,82,-1.43283884721296,0.155705449383003,0.768006608443188
"1425","IL13","week52 - week24",0.30637121212121,0.303254725652042,82,1.01027679440928,0.315334558251683,0.821359378462206
"1426","CSF1","week24 - week0",-0.220797186147187,0.120551540080387,82,-1.83155840232281,0.0706486639602115,0.728787311252389
"1427","CSF1","week52 - week0",-0.135466017316018,0.120551540080387,82,-1.12371867854767,0.264411424948372,0.86556206373234
"1428","CSF1","week52 - week24",0.0853311688311688,0.120551540080387,82,0.707839723775142,0.4810519183736,0.877166347541417
"1429","DNAJB6","week24 - week0",-0.259286796536795,0.262026008731068,82,-0.989546029390218,0.325307058427183,0.863674546256164
"1430","DNAJB6","week52 - week0",0.0514140692640704,0.262026008731068,82,0.196217427090757,0.844925455122878,0.989292669723712
"1431","DNAJB6","week52 - week24",0.310700865800866,0.262026008731068,82,1.18576345648097,0.239140416487626,0.821359378462206
"1432","NAGPA","week24 - week0",-0.13682012987013,0.0924283933601131,82,-1.48028246403744,0.142629927373127,0.836903694877573
"1433","NAGPA","week52 - week0",-0.0317119047619054,0.092428393360113,82,-0.343097003085964,0.732403529795812,0.989292669723712
"1434","NAGPA","week52 - week24",0.105108225108224,0.092428393360113,82,1.13718546095148,0.25877289684845,0.821359378462206
"1435","MKI67","week24 - week0",0.080897186147187,0.371316032234756,82,0.217866127838083,0.828074663349514,0.97244903805597
"1436","MKI67","week52 - week0",0.129071212121211,0.371316032234756,82,0.347604738056689,0.729027714044913,0.989292669723712
"1437","MKI67","week52 - week24",0.0481740259740244,0.371316032234756,82,0.129738610218606,0.897090957751179,0.970683670495244
"1438","RNASE1","week24 - week0",-0.176593290043291,0.133721090649985,82,-1.32060910649857,0.190305732703449,0.836903694877573
"1439","RNASE1","week52 - week0",-0.254060606060607,0.133721090649985,82,-1.89992920956359,0.0609575086243606,0.532731223328339
"1440","RNASE1","week52 - week24",-0.0774673160173159,0.133721090649985,82,-0.579320103065017,0.56396136613821,0.908811914527359
"1441","PALLD","week24 - week0",-0.0589876623376637,0.285674525077266,82,-0.206485553171776,0.836923492206711,0.97244903805597
"1442","PALLD","week52 - week0",-0.275565800865802,0.285674525077266,82,-0.9646145409405,0.337574120152195,0.916071137979956
"1443","PALLD","week52 - week24",-0.216578138528139,0.285674525077266,82,-0.758128987768724,0.450547178399679,0.870095040906987
"1444","ANGPTL2","week24 - week0",0.0293619047619057,0.198805935945525,82,0.147691288100931,0.882948961772756,0.977262642045504
"1445","ANGPTL2","week52 - week0",-0.17493354978355,0.198805935945525,82,-0.879921160057734,0.381473539477903,0.931734332087105
"1446","ANGPTL2","week52 - week24",-0.204295454545456,0.198805935945525,82,-1.02761244815866,0.30715392230687,0.821359378462206
"1447","AMBN","week24 - week0",-0.0510380952380939,0.132850947058869,82,-0.384175622138982,0.701842724652443,0.948787387030154
"1448","AMBN","week52 - week0",-0.0418699134199135,0.132850947058869,82,-0.315164583669547,0.753437334197036,0.989292669723712
"1449","AMBN","week52 - week24",0.00916818181818042,0.132850947058869,82,0.0690110384694346,0.945148844647168,0.98284708916301
"1450","DGKZ","week24 - week0",0.0134012987012975,0.235173153340415,82,0.0569848152773585,0.954695920166373,0.994695336947633
"1451","DGKZ","week52 - week0",0.212490909090909,0.235173153340415,82,0.90355087760943,0.368880373009948,0.925370007894372
"1452","DGKZ","week52 - week24",0.199089610389612,0.235173153340415,82,0.846566062332071,0.399700910992745,0.854415764564564
"1453","LGMN","week24 - week0",-0.142771212121213,0.159730081350277,82,-0.893827955976091,0.374029871073619,0.865582065676754
"1454","LGMN","week52 - week0",-0.0957829004329011,0.159730081350277,82,-0.599654740191711,0.550389764357042,0.989292669723712
"1455","LGMN","week52 - week24",0.0469883116883116,0.159730081350277,82,0.29417321578438,0.769368916842553,0.954091476599915
"1456","LY75","week24 - week0",0.0864703463203448,0.215148498418903,82,0.401910061914462,0.688795863676398,0.946932166636102
"1457","LY75","week52 - week0",0.105302597402596,0.215148498418903,82,0.489441470316782,0.625835934705382,0.989292669723712
"1458","LY75","week52 - week24",0.0188322510822509,0.215148498418903,82,0.08753140840232,0.930462526226411,0.975341137715443
"1459","NPHS2","week24 - week0",-0.35041233766233,0.261518609064532,82,-1.33991358747195,0.183974795053826,0.836903694877573
"1460","NPHS2","week52 - week0",-0.265049999999998,0.261518609064532,82,-1.01350340210243,0.313800992202335,0.910336885873302
"1461","NPHS2","week52 - week24",0.085362337662332,0.261518609064532,82,0.326410185369517,0.744945668413315,0.954091476599915
"1462","ASGR2","week24 - week0",-0.135009523809526,0.202733952487857,82,-0.665944318417074,0.507315818349019,0.920626399316496
"1463","ASGR2","week52 - week0",-0.228342640692643,0.202733952487857,82,-1.1263167214496,0.263316964268324,0.86556206373234
"1464","ASGR2","week52 - week24",-0.093333116883117,0.202733952487857,82,-0.460372403032527,0.646467464546374,0.920041313064554
"1465","PRDX5","week24 - week0",0.0982387445887452,0.181017328968227,82,0.542703536444231,0.588805989449598,0.939634152089483
"1466","PRDX5","week52 - week0",0.229924242424243,0.181017328968226,82,1.27017807485493,0.20761356636382,0.834043212901948
"1467","PRDX5","week52 - week24",0.131685497835498,0.181017328968227,82,0.727474538410695,0.469007330122147,0.874190353994038
"1468","HSD11B1","week24 - week0",-0.0307844155844154,0.163986253151269,82,-0.187725586705236,0.851555527447419,0.97244903805597
"1469","HSD11B1","week52 - week0",-0.151808874458874,0.163986253151269,82,-0.92574146638278,0.357296885682789,0.925370007894372
"1470","HSD11B1","week52 - week24",-0.121024458874459,0.163986253151269,82,-0.738015879677544,0.462611688536913,0.871814173742481
"1471","NAGA","week24 - week0",-0.0539593073593074,0.184823649450425,82,-0.291950232125358,0.771062025881271,0.97244903805597
"1472","NAGA","week52 - week0",0.0333722943722941,0.184823649450425,82,0.18056290129281,0.857156190858868,0.989292669723712
"1473","NAGA","week52 - week24",0.0873316017316015,0.184823649450425,82,0.472513133418169,0.637815764517094,0.920041313064554
"1474","MFAP4","week24 - week0",-0.290881601731603,0.223106844934414,82,-1.30377712892275,0.195957949341136,0.836903694877573
"1475","MFAP4","week52 - week0",-0.190158225108224,0.223106844934414,82,-0.852319099237518,0.396519551232943,0.936009948666461
"1476","MFAP4","week52 - week24",0.100723376623379,0.223106844934414,82,0.45145802968523,0.652851233106081,0.920041313064554
"1477","GZMB","week24 - week0",-0.240522510822512,0.36389051799171,82,-0.660974933202275,0.510481213671177,0.920626399316496
"1478","GZMB","week52 - week0",0.0434517316017328,0.36389051799171,82,0.119408804168738,0.905243549120078,0.989292669723712
"1479","GZMB","week52 - week24",0.283974242424245,0.36389051799171,82,0.780383737371013,0.437411963308451,0.870056493774302
"1480","CD48","week24 - week0",-0.365134848484849,0.106338477064063,82,-3.43370394767716,0.000936103722810409,0.0669964480625874
"1481","CD48","week52 - week0",-0.404790909090909,0.106338477064063,82,-3.80662691686892,0.000270640090234968,0.0219519184301696
"1482","CD48","week52 - week24",-0.0396560606060603,0.106338477064063,82,-0.372922969191762,0.710168024505633,0.947756230144629
"1483","DCTD","week24 - week0",-6.25541125521406e-05,0.268183609581645,82,-0.000233251065006256,0.999814459100745,0.999814459100745
"1484","DCTD","week52 - week0",0.115747186147188,0.268183609581645,82,0.431596794180482,0.667167146262817,0.989292669723712
"1485","DCTD","week52 - week24",0.11580974025974,0.268183609581645,82,0.431830045245488,0.666998288334876,0.924543568839989
"1486","FCAR","week24 - week0",-0.232115584415584,0.284461449238396,82,-0.8159825700004,0.416874150469922,0.87154806974561
"1487","FCAR","week52 - week0",0.0384441558441556,0.284461449238396,82,0.135147155957632,0.892826724400893,0.989292669723712
"1488","FCAR","week52 - week24",0.27055974025974,0.284461449238396,82,0.951129725958032,0.344333615662582,0.821359378462206
"1489","EIF4E","week24 - week0",0.249564935064936,0.48654927023671,82,0.512928392521317,0.609380495844069,0.939634152089483
"1490","EIF4E","week52 - week0",0.337245670995671,0.48654927023671,82,0.693137759371416,0.490181705905165,0.989292669723712
"1491","EIF4E","week52 - week24",0.0876807359307353,0.48654927023671,82,0.180209366850099,0.85743281954667,0.970683670495244
"1492","AXIN1","week24 - week0",-0.0361346320346318,0.154839544648476,82,-0.233368240113766,0.816057057974299,0.97244903805597
"1493","AXIN1","week52 - week0",0.210427922077923,0.154839544648476,82,1.35900633494916,0.177870816192496,0.816048997141891
"1494","AXIN1","week52 - week24",0.246562554112554,0.154839544648476,82,1.59237457506292,0.115148390604477,0.821359378462206
"1495","APOA2","week24 - week0",0.527601298701299,0.508776273511333,82,1.03700059568432,0.302783951169454,0.853267848645464
"1496","APOA2","week52 - week0",-0.327920346320348,0.508776273511333,82,-0.644527591778597,0.521032371116009,0.989292669723712
"1497","APOA2","week52 - week24",-0.855521645021647,0.508776273511333,82,-1.68152818746291,0.0964654294020957,0.821359378462206
"1498","LAT","week24 - week0",-0.0823824675324683,0.127078103457804,82,-0.64828216105557,0.518613737645886,0.921031596506803
"1499","LAT","week52 - week0",0.104420995670996,0.127078103457804,82,0.82170722437378,0.413626344699174,0.936315691338011
"1500","LAT","week52 - week24",0.186803463203464,0.127078103457804,82,1.46998938542935,0.145391262271092,0.821359378462206
"1501","CD300A","week24 - week0",-0.291064285714286,0.126473134792671,82,-2.30139219836237,0.0239072570779147,0.621118835388796
"1502","CD300A","week52 - week0",-0.170446753246754,0.126473134792671,82,-1.34769137751009,0.181469419956103,0.816048997141891
"1503","CD300A","week52 - week24",0.120617532467532,0.126473134792671,82,0.953700820852283,0.343038067510438,0.821359378462206
"1504","ESM1","week24 - week0",-0.270953246753248,0.195670447300881,82,-1.38474281881006,0.169887412886205,0.836903694877573
"1505","ESM1","week52 - week0",-0.202219480519481,0.195670447300881,82,-1.03346971046951,0.304422533947902,0.902742473418827
"1506","ESM1","week52 - week24",0.0687337662337662,0.195670447300881,82,0.351273108340551,0.726284433250189,0.954091476599915
"1507","PTH1R","week24 - week0",-0.115599350649351,0.189991729666555,82,-0.60844411939527,0.544574717012283,0.939284725775812
"1508","PTH1R","week52 - week0",-0.0551006493506506,0.189991729666555,82,-0.290016041473779,0.772536083669007,0.989292669723712
"1509","PTH1R","week52 - week24",0.0604987012987006,0.189991729666555,82,0.318428077921491,0.750969854740468,0.954091476599915
"1510","UNC5D","week24 - week0",0.254364502164503,0.193279526560639,82,1.31604472905566,0.191826240121888,0.836903694877573
"1511","UNC5D","week52 - week0",0.13931883116883,0.193279526560639,82,0.720815254714113,0.473073191419532,0.989292669723712
"1512","UNC5D","week52 - week24",-0.115045670995672,0.193279526560639,82,-0.595229474341548,0.553329256495014,0.908811914527359
"1513","CD72","week24 - week0",-0.938682251082253,0.188729555890851,82,-4.97368971516642,3.5547267054058e-06,0.000648737623736559
"1514","CD72","week52 - week0",-0.929960389610391,0.188729555890851,82,-4.92747617203221,4.26726869595703e-06,0.000778776537012158
"1515","CD72","week52 - week24",0.00872186147186216,0.188729555890851,82,0.04621354313421,0.963252411506208,0.989399429132844
"1516","TNFSF9","week24 - week0",0.131059307359305,0.261811633618212,82,0.500586263291965,0.618003292843078,0.942097289232824
"1517","TNFSF9","week52 - week0",0.304309740259739,0.261811633618211,82,1.16232321709394,0.248475950127354,0.86556206373234
"1518","TNFSF9","week52 - week24",0.173250432900434,0.261811633618211,82,0.661736953801974,0.509995140610935,0.891182537037634
"1519","ERBB3","week24 - week0",0.0657069264069263,0.15849908524734,82,0.414557133275499,0.679548651524772,0.94553529381538
"1520","ERBB3","week52 - week0",0.130258008658008,0.15849908524734,82,0.821821832313658,0.413561479549622,0.936315691338011
